Period [us],Frequency [Hz]
811,1233.045623
1079,926.784059
888,1126.126126
954,1048.218029
1833,545.553737
1091,916.590284
827,1209.189843
1055,947.867299
916,1091.703057
926,1079.913607
1869,535.045479
1104,905.797101
827,1209.189843
1033,968.054211
956,1046.025105
862,1160.092807
1863,536.768653
1089,918.273646
862,1160.092807
994,1006.036217
1831,546.149645
1898,526.87039
1091,916.590284
878,1138.952164
982,1018.329939
1000,1000
842,1187.648456
1092,915.750916
808,1237.623762
1069,935.453695
891,1122.334456
931,1074.113856
1849,540.832883
1100,909.090909
831,1203.369434
1047,955.109838
935,1069.518717
893,1119.820829
1847,541.418517
1086,920.810313
841,1189.060642
994,1006.036217
1825,547.945205
1896,527.42616
1090,917.431193
875,1142.857143
965,1036.26943
1832,545.851528
1103,906.618314
802,1246.882793
1065,938.967136
906,1103.752759
913,1095.290252
1839,543.77379
1097,911.577028
832,1201.923077
1026,974.658869
965,1036.26943
865,1156.069364
1876,533.049041
1095,913.242009
854,1170.960187
995,1005.025126
1821,549.148819
1912,523.012552
1104,905.797101
886,1128.668172
1000,1000
1840,543.478261
1895,527.704485
1094,914.076782
878,1138.952164
960,1041.666667
1839,543.77379
1915,522.193211
1066,938.086304
914,1094.091904
908,1101.321586
1849,540.832883
1108,902.527076
827,1209.189843
1045,956.937799
953,1049.317943
865,1156.069364
1861,537.345513
1111,900.090009
846,1182.033097
1015,985.221675
1832,545.851528
1888,529.661017
1103,906.618314
859,1164.144354
986,1014.198783
1840,543.478261
1934,517.063082
1109,901.713255
875,1142.857143
986,1014.198783
1816,550.660793
1907,524.383849
1095,913.242009
897,1114.827202
963,1038.421599
1850,540.540541
1910,523.560209
1078,927.643785
904,1106.19469
917,1090.512541
1849,540.832883
1119,893.655049
817,1223.990208
1053,949.667616
952,1050.420168
861,1161.440186
1870,534.759358
1128,886.524823
838,1193.317422
1038,963.391137
1817,550.357733
1866,535.905681
1106,904.159132
848,1179.245283
994,1006.036217
1834,545.25627
1918,521.376434
1120,892.857143
875,1142.857143
1001,999.000999
1832,545.851528
1926,519.2108
1129,885.739593
872,1146.788991
1006,994.035785
1821,549.148819
1886,530.222694
1097,911.577028
876,1141.552511
951,1051.524711
1826,547.645126
1922,520.291363
1082,924.214418
915,1092.896175
917,1090.512541
1854,539.374326
1141,876.424189
799,1251.564456
1078,927.643785
937,1067.235859
886,1128.668172
1865,536.193029
1147,871.839582
818,1222.493888
1076,929.36803
1847,541.418517
1869,535.045479
1145,873.362445
818,1222.493888
1079,926.784059
950,1052.631579
897,1114.827202
1866,535.905681
1148,871.080139
799,1251.564456
1078,927.643785
951,1051.524711
885,1129.943503
1869,535.045479
1143,874.890639
808,1237.623762
1065,938.967136
1803,554.63117
1875,533.333333
1143,874.890639
833,1200.480192
1054,948.766603
1827,547.345375
1893,528.262018
1158,863.557858
828,1207.729469
1081,925.06938
1834,545.25627
1862,537.056928
1149,870.322019
822,1216.545012
1082,924.214418
1854,539.374326
1867,535.61864
1156,865.051903
793,1261.034048
1070,934.579439
1817,550.357733
1885,530.503979
1155,865.800866
808,1237.623762
1070,934.579439
1805,554.01662
1890,529.100529
1162,860.585198
823,1215.066829
1088,919.117647
1845,542.00542
1876,533.049041
1976,506.072874
1112,899.280576
924,1082.251082
910,1098.901099
1847,541.418517
1947,513.610683
1106,904.159132
929,1076.426265
916,1091.703057
1850,540.540541
1938,515.995872
1097,911.577028
1832,545.851528
1893,528.262018
1967,508.388409
1134,881.834215
901,1109.877913
956,1046.025105
1854,539.374326
1938,515.995872
1154,866.551127
873,1145.475372
993,1007.049345
1839,543.77379
1932,517.598344
1156,865.051903
850,1176.470588
1023,977.517107
1815,550.964187
1908,524.109015
1163,859.845228
848,1179.245283
1053,949.667616
1851,540.248514
1920,520.833333
1189,841.042893
811,1233.045623
1104,905.797101
1814,551.267916
1864,536.480687
1982,504.540868
1123,890.47195
933,1071.811361
925,1081.081081
1848,541.125541
1955,511.508951
1151,868.809731
895,1117.318436
976,1024.590164
1845,542.00542
1947,513.610683
1177,849.617672
856,1168.224299
1057,946.073794
1825,547.945205
1894,527.983105
1190,840.336134
822,1216.545012
1094,914.076782
1857,538.502962
1876,533.049041
1980,505.050505
1137,879.507476
1859,537.923615
1866,535.905681
1950,512.820513
1177,849.617672
875,1142.857143
1030,970.873786
1850,540.540541
1901,526.038927
1194,837.520938
821,1218.026797
1084,922.509225
1865,536.193029
1906,524.658972
1988,503.018109
1156,865.051903
904,1106.19469
962,1039.50104
1835,544.959128
1945,514.138817
1182,846.023689
865,1156.069364
1046,956.022945
1843,542.593597
1911,523.286238
1216,822.368421
805,1242.236025
1123,890.47195
1863,536.768653
1882,531.349628
1964,509.164969
1170,854.700855
884,1131.221719
997,1003.009027
1841,543.183053
1936,516.528926
1213,824.402308
832,1201.923077
1107,903.342367
1866,535.905681
1894,527.983105
1992,502.008032
1187,842.459983
891,1122.334456
998,1002.004008
1853,539.665407
1936,516.528926
1212,825.082508
813,1230.0123
1102,907.441016
1832,545.851528
1911,523.286238
2020,495.049505
1198,834.724541
863,1158.748552
1020,980.392157
1835,544.959128
1940,515.463918
2037,490.918017
1157,864.304235
1853,539.665407
1879,532.197978
1977,505.816894
1218,821.018062
850,1176.470588
1090,917.431193
1844,542.299349
1915,522.193211
2019,495.2947
1197,835.421888
888,1126.126126
1014,986.193294
1840,543.478261
1955,511.508951
2044,489.236791
1161,861.326443
1853,539.665407
1860,537.634409
2000,500
1241,805.801773
828,1207.729469
1123,890.47195
1847,541.418517
1913,522.739153
2013,496.770989
1237,808.407437
844,1184.834123
1087,919.963201
1844,542.299349
1913,522.739153
2020,495.049505
1224,816.993464
893,1119.820829
1071,933.706816
1840,543.478261
1919,521.104742
2042,489.715965
1227,814.995925
876,1141.552511
1053,949.667616
1853,539.665407
1940,515.463918
2032,492.125984
1222,818.330606
1933,517.330574
1869,535.045479
1929,518.403318
2042,489.715965
1231,812.347685
894,1118.568233
1049,953.288847
1861,537.345513
1948,513.347023
2038,490.677134
1250,800
851,1175.088132
1095,913.242009
1891,528.82073
1926,519.2108
2013,496.770989
1276,783.69906
826,1210.653753
1161,861.326443
1885,530.503979
1895,527.704485
2007,498.256104
2082,480.307397
1215,823.045267
1903,525.486075
1872,534.188034
1986,503.524673
2072,482.625483
1262,792.393027
860,1162.790698
1099,909.918107
1868,535.331906
1942,514.933059
2035,491.400491
1310,763.358779
796,1256.281407
1214,823.723229
1914,522.46604
1891,528.82073
1981,504.795558
2060,485.436893
1285,778.210117
854,1170.960187
1156,865.051903
1917,521.648409
1899,526.592944
2008,498.007968
2092,478.011472
1275,784.313725
1987,503.271263
1877,532.765051
1924,519.75052
2051,487.56704
2112,473.484848
1273,785.545954
1991,502.260171
1896,527.42616
1933,517.330574
2036,491.159136
2113,473.260767
1278,782.472613
1992,502.008032
1877,532.765051
1928,518.672199
2057,486.144871
2131,469.263257
1312,762.195122
854,1170.960187
1209,827.129859
1958,510.72523
1890,529.100529
1993,501.756147
2091,478.240077
2148,465.549348
1286,777.604977
2023,494.315373
1910,523.560209
1962,509.683996
2019,495.2947
2107,474.608448
2167,461.467467
1279,781.860829
2019,495.2947
1890,529.100529
1948,513.347023
2052,487.329435
2126,470.366886
2173,460.193281
1289,775.79519
2039,490.436488
1911,523.286238
1966,508.646999
2045,488.997555
2110,473.933649
2169,461.041955
1348,741.839763
841,1189.060642
1276,783.69906
2065,484.261501
1921,520.562207
1946,513.874615
2064,484.496124
2115,472.813239
2158,463.39203
1390,719.42446
818,1222.493888
1325,754.716981
2132,469.043152
2006,498.504487
1944,514.403292
2002,499.5005
2063,484.730974
2134,468.603561
2183,458.085204
2200,454.545455
1361,734.753857
2147,465.766185
2134,468.603561
2059,485.672657
1903,525.486075
1981,504.795558
2130,469.483568
2147,465.766185
2183,458.085204
2212,452.079566
2222,450.045005
1374,727.802038
2205,453.514739
2197,455.166136
2185,457.665904
2147,465.766185
2066,484.027106
1915,522.193211
2024,494.071146
2129,469.704086
2149,465.332713
2202,454.132607
2212,452.079566
2229,448.631673
2228,448.833034
2238,446.827525
2256,443.262411
2232,448.028674
2248,444.839858
2244,445.632799
2250,444.444444
2236,447.227191
2256,443.262411
2250,444.444444
2256,443.262411
2255,443.45898
2256,443.262411
2256,443.262411
2253,443.852641
2260,442.477876
2258,442.869796
2258,442.869796
2263,441.891295
2254,443.655723
2266,441.306267
2254,443.655723
2260,442.477876
2266,441.306267
2260,442.477876
2256,443.262411
2256,443.262411
2255,443.45898
2249,444.642063
2262,442.086649
2264,441.696113
2250,444.444444
2269,440.722785
2243,445.831476
2253,443.852641
2260,442.477876
2257,443.066017
2251,444.247001
2256,443.262411
2260,442.477876
2249,444.642063
2260,442.477876
2260,442.477876
2252,444.049734
2250,444.444444
2252,444.049734
2265,441.501104
2259,442.673749
2253,443.852641
2262,442.086649
2246,445.235975
2261,442.282176
2250,444.444444
2264,441.696113
2233,447.828034
2262,442.086649
2233,447.828034
2273,439.947206
2265,441.501104
2249,444.642063
2260,442.477876
2231,448.229494
2264,441.696113
2223,449.842555
2293,436.1099
2232,448.028674
2266,441.306267
2240,446.428571
2258,442.869796
2249,444.642063
2247,445.037828
2248,444.839858
2252,444.049734
2268,440.917108
2269,440.722785
2252,444.049734
2243,445.831476
2257,443.066017
2226,449.236298
2281,438.404209
2235,447.427293
2280,438.596491
2253,443.852641
2234,447.627574
2272,440.140845
2206,453.309157
2299,434.971727
2207,453.103761
2310,432.900433
2221,450.247636
2271,440.334654
2238,446.827525
2267,441.111601
2243,445.831476
2253,443.852641
2253,443.852641
2248,444.839858
2260,442.477876
2257,443.066017
2256,443.262411
2247,445.037828
2290,436.681223
2200,454.545455
2320,431.034483
2205,453.514739
2321,430.848772
2210,452.488688
2249,444.642063
2287,437.254045
2195,455.580866
2343,426.803244
2198,454.959054
2318,431.406385
2027,493.339911
2280,438.596491
2296,435.54007
2297,435.350457
2259,442.673749
2328,429.553265
2152,464.684015
3910,255.754476
2376,420.875421
2436,410.509031
2373,421.407501
2473,404.367165
2042,489.715965
2439,410.0041
2082,480.307397
2392,418.060201
3883,257.532835
2404,415.973378
2470,404.8583
2461,406.338887
3905,256.081946
2449,408.329931
2491,401.445203
2381,419.9916
1943,514.668039
2449,408.329931
4045,247.218789
2489,401.767778
2506,399.042298
3985,250.941029
2513,397.93076
2487,402.090873
1843,542.593597
2528,395.56962
4147,241.138172
2592,385.802469
4157,240.558095
2641,378.644453
4129,242.189392
2585,386.847195
4141,241.487563
2634,379.650721
4171,239.750659
2675,373.831776
4054,246.669956
2704,369.822485
2210,452.488688
4121,242.659549
2581,387.446726
1992,502.008032
4444,225.022502
4487,222.866057
4488,222.816399
4510,221.72949
4574,218.627022
4517,221.385876
4502,222.123501
4505,221.975583
4569,218.866273
4584,218.150087
4567,218.96212
4526,220.945647
4482,223.114681
4508,221.827862
4459,224.26553
4445,224.971879
4565,219.05805
13409,74.576777
87565,11.420088
11233,89.023413
2282,438.212095
2211,452.284034
4500,222.222222
2253,443.852641
2248,444.839858
2224,449.640288
2255,443.45898
2254,443.655723
2239,446.627959
2243,445.831476
2243,445.831476
2245,445.434298
2265,441.501104
2237,447.027269
2257,443.066017
2230,448.430493
2245,445.434298
2245,445.434298
2260,442.477876
2230,448.430493
2251,444.247001
2256,443.262411
2254,443.655723
2251,444.247001
2234,447.627574
2267,441.111601
2218,450.856628
2267,441.111601
2237,447.027269
2253,443.852641
2261,442.282176
2247,445.037828
2245,445.434298
2247,445.037828
2228,448.833034
2268,440.917108
2222,450.045005
2280,438.596491
2233,447.828034
2254,443.655723
2248,444.839858
2241,446.229362
2261,442.282176
2226,449.236298
2255,443.45898
2258,442.869796
2226,449.236298
2273,439.947206
2228,448.833034
2277,439.174352
2232,448.028674
2237,447.027269
2251,444.247001
2228,448.833034
2273,439.947206
2257,443.066017
2232,448.028674
2266,441.306267
2237,447.027269
2259,442.673749
2223,449.842555
2267,441.111601
2245,445.434298
2232,448.028674
2259,442.673749
2244,445.632799
2254,443.655723
2253,443.852641
2262,442.086649
2242,446.03033
2236,447.227191
2249,444.642063
2245,445.434298
2257,443.066017
2238,446.827525
2261,442.282176
2238,446.827525
2248,444.839858
2248,444.839858
2250,444.444444
2248,444.839858
2260,442.477876
2238,446.827525
2249,444.642063
2244,445.632799
2259,442.673749
2241,446.229362
2240,446.428571
2261,442.282176
2232,448.028674
2265,441.501104
2245,445.434298
2252,444.049734
2239,446.627959
2253,443.852641
2240,446.428571
2245,445.434298
2252,444.049734
2252,444.049734
2244,445.632799
2268,440.917108
2233,447.828034
2247,445.037828
2255,443.45898
2241,446.229362
2262,442.086649
2237,447.027269
2251,444.247001
2242,446.03033
2245,445.434298
2270,440.528634
2236,447.227191
2255,443.45898
2235,447.427293
2258,442.869796
2249,444.642063
2255,443.45898
2233,447.828034
2265,441.501104
2224,449.640288
2275,439.56044
2235,447.427293
2253,443.852641
2239,446.627959
2252,444.049734
2252,444.049734
2249,444.642063
2249,444.642063
2251,444.247001
2226,449.236298
2262,442.086649
2243,445.831476
2247,445.037828
2273,439.947206
2228,448.833034
2263,441.891295
2246,445.235975
2252,444.049734
2249,444.642063
2226,449.236298
2260,442.477876
2250,444.444444
2264,441.696113
2237,447.027269
2248,444.839858
2254,443.655723
2245,445.434298
2237,447.027269
2264,441.696113
2243,445.831476
2262,442.086649
2239,446.627959
2244,445.632799
2247,445.037828
2234,447.627574
2272,440.140845
2243,445.831476
2264,441.696113
2233,447.828034
2248,444.839858
2247,445.037828
2251,444.247001
2252,444.049734
2245,445.434298
2248,444.839858
2248,444.839858
2248,444.839858
2253,443.852641
2255,443.45898
2236,447.227191
2254,443.655723
2242,446.03033
2258,442.869796
2242,446.03033
2250,444.444444
2257,443.066017
2235,447.427293
2271,440.334654
2222,450.045005
2261,442.282176
2248,444.839858
2247,445.037828
2245,445.434298
2263,441.891295
2234,447.627574
2254,443.655723
2242,446.03033
2262,442.086649
2247,445.037828
2245,445.434298
2248,444.839858
2239,446.627959
2259,442.673749
2246,445.235975
2249,444.642063
2249,444.642063
2245,445.434298
2252,444.049734
2247,445.037828
2250,444.444444
2246,445.235975
2251,444.247001
2242,446.03033
2258,442.869796
2241,446.229362
2257,443.066017
2239,446.627959
2253,443.852641
2249,444.642063
2255,443.45898
2250,444.444444
2236,447.227191
2258,442.869796
2242,446.03033
2253,443.852641
2244,445.632799
2256,443.262411
2243,445.831476
2258,442.869796
2235,447.427293
2259,442.673749
2239,446.627959
2257,443.066017
2254,443.655723
2236,447.227191
2260,442.477876
2240,446.428571
2251,444.247001
2242,446.03033
2254,443.655723
2246,445.235975
2252,444.049734
2248,444.839858
2249,444.642063
2246,445.235975
2257,443.066017
2241,446.229362
2250,444.444444
2248,444.839858
2248,444.839858
2253,443.852641
2243,445.831476
2263,441.891295
2231,448.229494
2262,442.086649
2248,444.839858
2242,446.03033
2246,445.235975
2253,443.852641
2253,443.852641
2239,446.627959
2256,443.262411
2245,445.434298
2242,446.03033
2250,444.444444
2258,442.869796
2245,445.434298
2253,443.852641
2239,446.627959
2260,442.477876
2246,445.235975
2244,445.632799
2256,443.262411
2239,446.627959
2264,441.696113
2232,448.028674
2261,442.282176
2238,446.827525
2261,442.282176
2236,447.227191
2255,443.45898
2249,444.642063
2247,445.037828
2255,443.45898
2242,446.03033
2251,444.247001
2244,445.632799
2246,445.235975
2256,443.262411
2250,444.444444
2248,444.839858
2251,444.247001
2247,445.037828
2244,445.632799
2253,443.852641
2247,445.037828
2249,444.642063
2252,444.049734
2249,444.642063
2246,445.235975
2252,444.049734
2240,446.428571
2254,443.655723
2246,445.235975
2253,443.852641
2244,445.632799
2255,443.45898
2246,445.235975
2246,445.235975
2255,443.45898
2240,446.428571
2254,443.655723
2248,444.839858
2247,445.037828
2252,444.049734
2245,445.434298
2254,443.655723
2244,445.632799
2250,444.444444
2262,442.086649
2237,447.027269
2250,444.444444
2253,443.852641
2238,446.827525
2260,442.477876
2242,446.03033
2260,442.477876
2237,447.027269
2246,445.235975
2256,443.262411
2239,446.627959
2251,444.247001
2248,444.839858
2257,443.066017
2248,444.839858
2243,445.831476
2253,443.852641
2247,445.037828
2249,444.642063
2248,444.839858
2244,445.632799
2256,443.262411
2246,445.235975
2253,443.852641
2251,444.247001
2250,444.444444
2250,444.444444
2240,446.428571
2253,443.852641
2254,443.655723
2233,447.828034
2257,443.066017
2249,444.642063
2243,445.831476
2254,443.655723
2245,445.434298
2248,444.839858
2248,444.839858
2252,444.049734
2243,445.831476
2262,442.086649
2249,444.642063
2251,444.247001
2239,446.627959
2242,446.03033
2256,443.262411
2255,443.45898
2243,445.831476
2250,444.444444
2249,444.642063
2249,444.642063
2235,447.427293
2260,442.477876
2247,445.037828
2251,444.247001
2247,445.037828
2242,446.03033
2256,443.262411
2256,443.262411
2242,446.03033
2244,445.632799
2255,443.45898
2248,444.839858
2240,446.428571
2258,442.869796
2246,445.235975
2249,444.642063
2252,444.049734
2247,445.037828
2247,445.037828
2247,445.037828
2257,443.066017
2246,445.235975
2241,446.229362
2257,443.066017
2247,445.037828
2246,445.235975
2250,444.444444
2242,446.03033
2262,442.086649
2241,446.229362
2250,444.444444
